id,code,district_id,year,name_en,name_zh,expected_population,deviation_percentage,tags,meta_tags,main_areas,boundaries,voters,new_voters,description,description_zh,description_en,meta
1841,L08,11,2015,Shan King,山景,17898,5.51,,,"[{""1."":""山景邨(部分) :景富樓景貴樓景樂樓景安樓景華樓景榮樓景業樓""}]","[{""東北"":""鳴琴路""},{""東"":""鳴琴路""},{""東南"":""鳴琴路、楊景路""},{""南"":""楊景路""},{""西南"":""楊景路""},{""西"":""楊景路""}]",,,,,,
1842,L09,11,2015,King Hing,景興,15315,-9.72,,,"[{""1."":""山景邨(部分) :景麗樓景美樓""},{""2."":""大興邨(部分) :興昌樓興盛樓興泰樓興偉樓""}]","[{""北"":""青田路""},{""東北"":""大方街""},{""東"":""大方街、震寰路""},{""東南"":""震寰路、石排頭路""},{""南"":""石排頭路、鳴琴路""},{""西南"":""鳴琴路""},{""西"":""旺賢街""},{""西北"":""青田路""}]",,,,,,
1843,L10,11,2015,Hing Tsak,興澤,16134,-4.89,,,"[{""1."":""澤豐花園""},{""2."":""大興邨(部分):興輝樓興平樓興耀樓""}]","[{""北"":""青田路""},{""東北"":""青田路、青松觀路""},{""東"":""屯門河道""},{""東南"":""屯門河道""},{""南"":""青松觀路、大方街""},{""西南"":""大方街""},{""西"":""大方街""},{""西北"":""大方街、青田路""}]",,,,,,
1844,L11,11,2015,San Hui,新墟,18899,11.41,,,"[{""1."":""雅都花園""},{""2."":""康麗花園""},{""3."":""良田村""},{""4."":""新墟村""},{""5."":""井頭村""},{""6."":""屯門新墟""},{""7."":""屯門中心大廈""}]","[{""北"":""區界線""},{""東北"":""區界線""},{""東"":""區界線""},{""南"":""屯門公路""},{""西南"":""屯門公路、華發街""},{""西"":""青山公路－青山灣段、杯渡路屯門公路、仁政街、屯門鄉事會路""},{""西北"":""富地路""}]",,,,,,
1845,L12,11,2015,Sam Shing,三聖,21287,25.48,,,"[{""1."":""浪濤灣""},{""2."":""蟠龍半島""},{""3."":""香港黃金海岸""},{""4."":""帝濤灣""},{""5."":""龍珠島""},{""6."":""瑜翠園""},{""7."":""三聖邨""},{""8."":""小欖""},{""9."":""春和海景花園""},{""10."":""大欖涌""}]","[{""北"":""區界線""},{""東北"":""區界線""},{""東"":""區界線""},{""東南"":""區界線""},{""南"":""區界線""},{""西南"":""大磨刀""},{""西"":""青山灣""},{""西北"":""青山公路－青山灣段(包括避風塘)""}]",,,,,,
1846,L13,11,2015,Hanford,恆福,20700,22.02,,,"[{""1."":""愛琴海岸""},{""2."":""星堤""},{""3."":""碧翠花園""},{""4."":""青山灣花園""},{""5."":""容龍居""},{""6."":""恒福花園""},{""7."":""嘉和里""},{""8."":""翠濤居""},{""9."":""海景花園""},{""10."":""掃管笏""},{""11."":""青榕臺""}]","[{""北"":""海榮路、屯門公路、麥理浩徑""},{""東北"":""麥理浩徑、大欖涌水塘""},{""東"":""大欖涌水塘""},{""東南"":""屯門公路""},{""南"":""青山公路－掃管笏段""},{""西南"":""青山公路－掃管笏段""},{""西"":""青山公路－青山灣段、三聖街屯門河道""},{""西北"":""海皇路、海榮路""}]",,,,,,
1847,L14,11,2015,Fu Sun,富新,19390,14.3,,,"[{""1."":""富健花園""},{""2."":""新屯門中心""}]","[{""北"":""龍門路""},{""東北"":""屯門河道""},{""東"":""屯門河道""},{""東南"":""屯門河道、海皇路""},{""南"":""海皇路、湖山路""},{""西南"":""湖山路、龍門路""},{""西"":""龍門路""},{""西北"":""龍門路""}]",,,,,,
1848,L15,11,2015,Yuet Wu,悅湖,13324,-21.46,,,"[{""1."":""屯門湖康警察宿舍""},{""2."":""悅湖山莊""}]","[{""北"":""海皇路""},{""東北"":""屯門避風塘""},{""東"":""屯門避風塘""},{""東南"":""屯門避風塘、湖翠路""},{""南"":""湖山路""},{""西南"":""湖安街""},{""西"":""湖安街""},{""西北"":""湖景路、海皇路""}]",,,,,,
1849,L16,11,2015,Siu Hei,兆禧,13096,-22.8,,,"[{""1."":""慧豐園""},{""2."":""邁亞美海灣""},{""3."":""兆禧苑""}]","[{""北"":""湖安街""},{""東北"":""湖安街、湖山路""},{""東"":""湖山路、湖翠路、屯門避風塘""},{""東南"":""青山灣""},{""南"":""屯門海濱花園""},{""西南"":""屯門海濱花園""},{""西"":""湖翠路""},{""西北"":""湖景路""}]",,,,,,
1850,L17,11,2015,Wu King,湖景,13747,-18.96,,,"[{""1."":""湖景邨""}]","[{""北"":""湖暉街、湖山路""},{""東北"":""湖山路、湖景路""},{""東"":""湖景路""},{""東南"":""湖景路、湖翠路""},{""南"":""湖翠路""},{""西南"":""湖翠路、蝶景路""},{""西"":""蝶景路、湖暉街""},{""西北"":""湖暉街""}]",,,,,,
1851,L18,11,2015,Butterfly,蝴蝶,17013,0.29,,,"[{""1."":""蝴蝶邨""},{""2."":""兆山苑""}]","[{""北"":""龍門路、湖山路""},{""東北"":""湖山路、湖暉街""},{""東"":""湖暉街、蝶景路""},{""東南"":""蝶景路""},{""南"":""湖翠路""},{""西南"":""湖翠路""},{""西"":""湖翠路、龍門路""},{""西北"":""龍門路""}]",,,,,,
1852,L19,11,2015,Lok Tsui,樂翠,14544,-14.27,,,"[{""1."":""龍鼓灘""},{""2."":""美樂花園""},{""3."":""海翠花園""},{""4."":""啟豐園""},{""5."":""青山村散石灣北""},{""6."":""青山村散石灣南""}]","[{""北"":""區界線""},{""東北"":""區界線""},{""東"":""龍門路、湖翠路""},{""南"":""區界線""},{""西南"":""區界線""},{""西"":""區界線""},{""西北"":""區界線""}]",,,,,,
1853,L20,11,2015,Lung Mun,龍門,17252,1.7,,,"[{""1."":""龍門居""},{""2."":""龍逸邨""},{""3."":""青山村""},{""4."":""楊小坑""},{""5."":""屯門舊墟""}]","[{""北"":""楊景路""},{""東北"":""鳴琴路、杯渡路、港鐵屯門站""},{""東"":""屯門河道""},{""東南"":""屯門河道""},{""南"":""龍門路、龍富路""}]",,,,,,
1854,L21,11,2015,San King,新景,14585,-14.02,,,"[{""1."":""良景邨(部分) :良智樓良俊樓良偉樓""},{""2."":""新圍苑""}]","[{""東北"":""田景路""},{""東"":""田景路""},{""東南"":""楊景路""}]",,,,,,
1855,L22,11,2015,Leung King,良景,14416,-15.02,,,"[{""1."":""良景邨(部分) :良傑樓良萃樓良華樓良賢樓良英樓""},{""2."":""兆隆苑""}]","[{""東"":""田景路""},{""東南"":""田景路""}]",,,,,,
1856,L23,11,2015,Tin King,田景,16443,-3.07,,,"[{""1."":""兆畦苑""},{""2."":""兆邦苑""},{""3."":""田景邨""}]","[{""北"":""田景路""},{""東北"":""田景路、鳴琴路""},{""東"":""鳴琴路""},{""東南"":""鳴琴路、田景路""},{""南"":""田景路""},{""西南"":""田景路""},{""西"":""田景路""},{""西北"":""田景路""}]",,,,,,
1857,L24,11,2015,Po Tin,寶田,19100,12.59,,,"[{""1."":""天逸峰八號""},{""2."":""金薈庭""},{""3."":""愉翠園""},{""4."":""麒麟圍""},{""5."":""明煌花園""},{""6."":""寶田邨""},{""7."":""寶塘下""},{""8."":""寶華花園""},{""9."":""新慶村""},{""10."":""小坑村""},{""11."":""紫田村""},{""12."":""茵翠豪庭""}]","[{""北"":""區界線""},{""東北"":""區界線""},{""東"":""青山公路－藍地段、藍地交匯處""},{""東南"":""青麟路""},{""南"":""興貴街、鳴琴路、田景路""},{""西"":""稔灣路、區界線""},{""西北"":""區界線""}]",,,,,,
1858,L25,11,2015,Kin Sang,建生,16393,-3.37,,,"[{""1."":""寶怡花園""},{""2."":""盈豐園""},{""3."":""建生邨""},{""4."":""兆軒苑""},{""5."":""海麗花園""}]","[{""北"":""震寰路""},{""東北"":""震寰路""},{""東"":""震寰路""},{""東南"":""震寰路、青田路""},{""南"":""青田路""},{""西南"":""青田路、鳴琴路""},{""西"":""鳴琴路""},{""西北"":""鳴琴路、震寰路""}]",,,,,,
1859,L26,11,2015,Siu Hong,兆康,14963,-11.8,,,"[{""1."":""兆康苑""}]","[{""北"":""青麟路""},{""東北"":""藍地交匯處""},{""東"":""港鐵兆康站、屯門河道""},{""東南"":""屯門河道""},{""南"":""青松觀路、青田路""},{""西南"":""震寰路""},{""西"":""震寰路""},{""西北"":""興貴街""}]",,,,,,
1860,L27,11,2015,Prime View,景峰,19254,13.5,,,"[{""1."":""聚康山莊""},{""2."":""彩暉花園""},{""3."":""怡樂花園""},{""4."":""偉景花園""},{""5."":""景新臺""},{""6."":""景峰豪庭""},{""7."":""叠茵庭""},{""8."":""景峰花園""}]","[{""北"":""青山公路－嶺南段""},{""東北"":""屯貴路""},{""東"":""富地路""},{""東南"":""景新徑""},{""南"":""新墟徑、青山公路－新墟段""},{""西南"":""青山公路－新墟段、屯門公路""},{""西"":""屯門河道""}]",,,,,,
1861,L28,11,2015,Fu Tai,富泰,20436,20.47,,,"[{""1."":""富泰邨""},{""2."":""虎地上村""},{""3."":""虎地下村""},{""4."":""福亨村""},{""5."":""綠怡居""}]","[{""北"":""藍地大街、福亨村路""},{""東北"":""港深西部公路""},{""南"":""富地路""},{""西"":""屯貴路、青山公路－嶺南段""},{""西北"":""渠、元朗公路、福亨村里""}]",,,,,,
1862,L29,11,2015,Tuen Mun Rural,屯門鄉郊,21714,28,,,"[{""1."":""紫翠花園""},{""2."":""鍾屋村""},{""3."":""藍地""},{""4."":""泥圍""},{""5."":""豫豐花園""},{""6."":""屯子圍""},{""7."":""和平新村""},{""8."":""亦園村""}]","[{""北"":""區界線、田廈路青山公路－洪水橋段、和平新村里""},{""東北"":""渠、區界線""},{""東"":""區界線""},{""南"":""港深西部公路、福亨村路、藍地大街福亨村里""},{""西南"":""元朗公路、渠""},{""西"":""藍地交匯處、青山公路－藍地段""},{""西北"":""區界線、青山練靶場界線""}]",,,,,,
1863,M01,12,2015,Fung Nin,豐年,19454,14.68,,,"[{""1."":""振華花園第三期""},{""2."":""朗景臺""},{""3."":""好順泰大廈""},{""4."":""富達廣場""},{""5."":""寶城洋樓""},{""6."":""紫荊樓第一期""},{""7."":""青裕臺""},{""8."":""怡豐花園""}]","[{""北"":""青山公路－元朗段""},{""東北"":""大棠路""},{""東"":""大棠路""},{""東南"":""大棠路、大樹下東路""},{""南"":""渠""},{""西南"":""渠、馬田路""},{""西"":""元朗體育路""},{""西北"":""元朗體育路、青山公路－元朗段""}]",,,,,,
1864,M02,12,2015,Shui Pin,水邊,19277,13.63,,,"[{""1."":""華翠豪園""},{""2."":""翹翠峰""},{""3."":""翠韻華庭""},{""4."":""御豪山莊""},{""5."":""柏麗豪園""},{""6."":""御景園""},{""7."":""水邊圍邨""},{""8."":""御庭居""},{""9."":""藝典居""}]","[{""北"":""媽橫路、屏會街、元朗安寧路""},{""東北"":""元朗安寧路、渠""},{""東"":""青山公路－元朗段、元朗體育路""},{""東南"":""元朗體育路、馬田路""},{""南"":""馬田路、十八鄉路""},{""西南"":""山下路""},{""西"":""青山公路－屏山段、山下路水邊圍路、公園北路""},{""西北"":""媽橫路、水邊圍路""}]",,,,,,
1865,M03,12,2015,Nam Ping,南屏,16800,-0.97,,,"[{""1."":""富來花園""},{""2."":""朗屏邨(部分) :鵲屏樓鳳屏樓喜屏樓賀屏樓畫屏樓悅屏樓""},{""3."":""紫荊樓第二期""}]","[{""東"":""渠、港鐡朗屏站""},{""東南"":""渠、元朗安寧路""},{""南"":""元朗安寧路""},{""西南"":""屏會街""},{""西"":""鳳池路、朗屏路""},{""西北"":""朗屏路""}]",,,,,,
1866,M04,12,2015,Pek Long,北朗,17016,0.31,,,"[{""1."":""朗屏邨(部分) :珠屏樓錦屏樓鏡屏樓雁屏樓寶屏樓繡屏樓石屏樓玉屏樓燕屏樓""},{""2."":""尚豪庭""},{""3."":""采葉庭""}]","[{""北"":""宏樂街、德業街""},{""東北"":""山貝路""},{""東"":""元朗舊墟路""},{""東南"":""寶業街""},{""南"":""渠、港鐵朗屏站""},{""西南"":""渠""},{""西"":""朗屏路""},{""西北"":""朗屏路""}]",,,,,,
1867,M05,12,2015,Yuen Long Centre,元朗中心,17543,3.41,,,"[{""1."":""好順福大廈""},{""2."":""鉅發大廈""},{""3."":""光華中心""},{""4."":""豐裕軒""},{""5."":""澤榮閣""},{""6."":""昌裕大廈""},{""7."":""珍珠樓""},{""8."":""福安樓""},{""9."":""合益廣場""},{""10."":""鈞樂新邨""}]","[{""北"":""寶業街""},{""東"":""朗日路""},{""東南"":""青山公路－元朗段、又新街""},{""南"":""合益路""},{""西南"":""大棠路、青山公路－元朗段""},{""西"":""渠""},{""西北"":""渠、港鐵朗屏站""}]",,,,,,
1868,M06,12,2015,Yuen Lung,元龍,13959,-17.71,,,"[{""1."":""新元朗中心""},{""2."":""新時代廣場""},{""3."":""新時代中城""}]","[{""北"":""朗日路、青山公路－元朗段""},{""東北"":""青山公路－元朗段、博愛交匯處""},{""東"":""元朗公路""},{""東南"":""元朗公路""},{""南"":""渠、攸田東路""},{""西南"":""渠、攸田東路""},{""西"":""鳳攸北街""},{""西北"":""鳳翔路、青山公路－元朗段、朗日路""}]",,,,,,
1869,M07,12,2015,Fung Cheung,鳳翔,15611,-7.98,,,"[{""1."":""鳳庭苑""},{""2."":""朗晴居""},{""3."":""雍翠豪園""},{""4."":""好順景大廈""},{""5."":""好順利大廈""},{""6."":""好順意大廈""},{""7."":""金龍樓""},{""8."":""合益中心""},{""9."":""朗怡居""},{""10."":""譽88""}]","[{""北"":""青山公路－元朗段、鳳攸北街""},{""東北"":""渠、攸田西路""},{""東"":""渠、攸田西路""},{""東南"":""鳳翔路""},{""南"":""鳳麒路""},{""西南"":""馬棠路""},{""西"":""馬棠路、大棠路、合益路""},{""西北"":""又新街、青山公路－元朗段""}]",,,,,,
1870,M08,12,2015,Shap Pat Heung East,十八鄉東,15217,-10.3,,,"[{""1."":""竹新村""},{""2."":""麗豪軒""},{""3."":""石塘村""},{""4."":""塘頭埔村""},{""5."":""山貝涌口村""},{""6."":""山邊村""},{""7."":""東成里""},{""8."":""港頭村""},{""9."":""崇山新村""}]","[{""北"":""錦田河""},{""東北"":""錦田河、青山公路－潭尾段""},{""東"":""青山公路－潭尾段青山公路－元朗段、蠔殼山""},{""南"":""區界線""},{""西南"":""大樹下西路""},{""西"":""大樹下西路、元朗公路""},{""西北"":""元朗公路、青山公路－元朗段朗日路、元朗舊墟路、山貝路德業街、宏樂街""}]",,,,,,
1871,M09,12,2015,Shap Pat Heung Central,十八鄉中,20104,18.51,,,"[{""1."":""禮修村""},{""2."":""下攸田村""},{""3."":""蝶翠峰""},{""4."":""原築""},{""5."":""馬田村""},{""6."":""尚悅""},{""7."":""上攸田村""},{""8."":""馬田壆""},{""9."":""龍田村""}]","[{""北"":""渠、大棠路、馬棠路""},{""東北"":""鳳麒路、鳳翔路""},{""東"":""渠""},{""東南"":""元朗公路、十八鄉交匯處""},{""南"":""元朗公路""},{""西南"":""元朗公路""},{""西"":""十八鄉路""},{""西北"":""馬田路""}]",,,,,,
1872,M10,12,2015,Shap Pat Heung West,十八鄉西,21626,27.48,,,"[{""1."":""振輝花園""},{""2."":""振華棠景花園""},{""3."":""振華花園第一期""},{""4."":""振華花園第二期""},{""5."":""天龍花園""},{""6."":""金安花園""},{""7."":""君逸軒""},{""8."":""群潤花園""},{""9."":""崇正新村""},{""10."":""新美花園""},{""11."":""田寮村""},{""12."":""水蕉老圍""},{""13."":""黃泥墩村""},{""14."":""楊家村""},{""15."":""南坑村""},{""16."":""南坑排""}]","[{""北"":""元朗公路""},{""東北"":""大樹下西路""},{""東"":""大樹下西路""},{""南"":""區界線""},{""西南"":""區界線""},{""西北"":""欖堤東路、欖堤西路、渠""}]",,,,,,
1873,M11,12,2015,Ping Shan South,屏山南,16337,-3.7,,,"[{""1."":""雅樂花園""},{""2."":""雅珊園""},{""3."":""麗珊閣""},{""4."":""瑋珊園""},{""5."":""欖口村""},{""6."":""丹桂花園""},{""7."":""金碧花園""},{""8."":""唐人新村""},{""9."":""卓雅花園""},{""10."":""尚城""},{""11."":""山下村""},{""12."":""大道村""},{""13."":""丹桂村""}]","[{""北"":""青山公路－屏山段、屏唐東街唐人新村路""},{""東北"":""青山公路－屏山段、山下路十八鄉路、渠""},{""東"":""渠、欖堤東路""},{""東南"":""欖堤東路""},{""南"":""區界線""},{""西南"":""區界線""},{""西"":""區界線、和平新村里""},{""西北"":""洪志路、青山公路－屏山段""}]",,,,,,
1874,M12,12,2015,Ping Shan Central,屏山中,14201,-16.29,,,"[{""1."":""振興新村""},{""2."":""蝦尾新村""},{""3."":""石埗村""},{""4."":""上章圍""},{""5."":""水邊圍""},{""6."":""新起村""},{""7."":""洪屋村""},{""8."":""馮家圍""},{""9."":""水田村""},{""10."":""水邊村""}]","[{""東北"":""渠、福喜街""},{""東"":""朗屏路、鳳池路""},{""東南"":""渠、水邊圍路、青山公路－屏山段""},{""南"":""青山公路－屏山段唐人新村路、屏唐東街""},{""西南"":""洪志路、渠、屏廈路""},{""西"":""渠、屏廈路、天福路、天慈路""},{""西北"":""天慈路""}]",,,,,,
1875,M13,12,2015,Ping Shan North,屏山北,12799,-24.55,,,"[{""1."":""振益花園二期""},{""2."":""新慶村""},{""3."":""沙江圍""},{""4."":""東頭圍""},{""5."":""大井圍""},{""6."":""吳屋村""},{""7."":""輞井圍""},{""8."":""沙橋村""}]","[{""北"":""區界線""},{""東北"":""區界線""},{""東"":""山貝河""},{""東南"":""山貝河、宏樂街、福喜街、渠""},{""南"":""渠、天影路""},{""西南"":""天華路、天影路、渠、屏廈路流浮山道""},{""西"":""流浮山道""},{""西北"":""區界線""}]",,,,,,
1876,M14,12,2015,Ha Tsuen,廈村,15364,-9.43,,,"[{""1."":""金閣豪園""},{""2."":""深灣畔""},{""3."":""富怡花園""},{""4."":""富安花苑""},{""5."":""廈村市""},{""6."":""舊李屋村""},{""7."":""傲凱峰""},{""8."":""白泥""},{""9."":""柏雨花園""},{""10."":""新李屋村""},{""11."":""新圍""},{""12."":""沙洲里""}]","[{""北"":""區界線""},{""東北"":""流浮山道""},{""東"":""屏廈路、沙洲里路""},{""東南"":""青山公路－洪水橋段、田廈路""},{""南"":""區界線""},{""西南"":""區界線""},{""西"":""區界線""},{""西北"":""區界線""}]",,,,,,
1877,M15,12,2015,Tin Shing,天盛,21328,25.73,,,"[{""1."":""天盛苑""}]","[{""北"":""天河路""},{""東北"":""天河路、天耀路""},{""東"":""天耀路""},{""東南"":""屏廈路""},{""南"":""屏廈路""},{""西南"":""屏廈路、渠""},{""西"":""渠""},{""西北"":""渠""}]",,,,,,
1878,M16,12,2015,Shui Oi,瑞愛,18325,8.02,,,"[{""1."":""天愛苑""},{""2."":""天瑞邨(部分) :瑞財樓瑞輝樓瑞豐樓瑞林樓瑞滿樓瑞心樓瑞業樓""}]","[{""東北"":""天瑞路""},{""東"":""天瑞路""},{""東南"":""天瑞路""},{""西南"":""天影路""},{""西"":""天影路""},{""西北"":""天影路""}]",,,,,,
1879,M17,12,2015,Shui Wah,瑞華,15299,-9.81,,,"[{""1."":""天瑞邨(部分) :瑞泉樓瑞國樓瑞龍樓瑞勝樓瑞意樓""},{""2."":""天華邨(部分) :華萃樓華祐樓""}]","[{""東北"":""天瑞路""},{""東"":""天瑞路""},{""東南"":""天瑞路""},{""西南"":""天影路""},{""西"":""天影路""},{""西北"":""天影路""}]",,,,,,
1880,M18,12,2015,Chung Wah,頌華,15311,-9.74,,,"[{""1."":""天頌苑(部分) :頌澤閣頌浩閣頌海閣頌琴閣頌波閣頌恩閣頌映閣頌月閣""},{""2."":""天華邨(部分) :華彩樓華朗樓華逸樓華悅樓""}]","[{""北"":""天華路""},{""東北"":""天華路""},{""東南"":""天榮路""},{""南"":""天榮路、天瑞路""},{""西南"":""天瑞路""},{""西"":""天影路""},{""西北"":""天影路、天華路""}]",,,,,,
1881,M19,12,2015,Yuet Yan,悅恩,19339,14,,,"[{""1."":""天恩邨(部分) :恩慈樓恩樂樓恩穗樓恩頤樓恩盈樓""},{""2."":""天悅邨""}]","[{""北"":""天瑞路""},{""東"":""輕鐵-天悅""},{""東南"":""天華路""},{""南"":""天華路""},{""西南"":""天華路、渠""},{""西"":""渠""},{""西北"":""渠""}]",,,,,,
1882,M20,12,2015,Fu Yan,富恩,19773,16.56,,,"[{""1."":""天富苑""},{""2."":""天恩邨(部分) :恩澤樓恩翠樓恩福樓""}]","[{""北"":""天秀路""},{""東北"":""天秀路""},{""南"":""天瑞路""},{""西南"":""天瑞路""},{""西"":""渠""},{""西北"":""渠""}]",,,,,,
1883,M21,12,2015,Yat Chak,逸澤,19122,12.72,,,"[{""1."":""天澤邨""},{""2."":""天逸邨(部分) :逸海樓逸江樓逸潭樓逸濤樓逸湖樓""}]","[{""東南"":""天秀路""},{""南"":""天秀路""},{""西南"":""天秀路、渠""},{""西"":""渠""},{""西北"":""渠""}]",,,,,,
1884,M22,12,2015,Tin Heng,天恒,22520,32.75,,,"[{""1."":""天恒邨""}]","[{""北"":""渠""},{""東北"":""渠""},{""東"":""天瑞路""},{""東南"":""天瑞路""},{""南"":""天瑞路""},{""西南"":""渠""},{""西"":""渠""},{""西北"":""渠""}]",,,,,,
1885,M23,12,2015,Wang Yat,宏逸,20242,19.32,,,"[{""1."":""俊宏軒""},{""2."":""天逸邨(部分) :逸池樓逸浪樓逸灣樓逸洋樓""}]","[{""北"":""渠""},{""東南"":""天慈路、濕地公園路""},{""南"":""濕地公園路""},{""西南"":""天秀路""},{""西"":""天瑞路""},{""西北"":""天瑞路""}]",,,,,,
1886,M24,12,2015,Ching King,晴景,19925,17.45,,,"[{""1."":""天晴邨""},{""2."":""慧景軒""}]","[{""北"":""濕地公園路""},{""東北"":""濕地公園路""},{""東"":""濕地公園路""},{""東南"":""天華路、濕地公園路""},{""南"":""天華路""},{""西南"":""天華路、輕鐵-天悅""}]",,,,,,
1887,M25,12,2015,Kingswood North,嘉湖北,23223,36.9,,,"[{""1."":""嘉湖山莊(部分) :景湖居麗湖居美湖居""}]","[{""北"":""天華路""},{""東北"":""天華路、天慈路""},{""東"":""天慈路""},{""東南"":""天慈路、天祥路""},{""南"":""天祥路、天城路""},{""西"":""嘉恩街、天恩路、天城路""},{""西北"":""天城路、天華路""}]",,,,,,
1888,M26,12,2015,Tsz Yau,慈祐,14265,-15.91,,,"[{""1."":""天慈邨""},{""2."":""天祐苑(部分) :祐康閣祐寧閣""},{""3."":""天麗苑""}]","[{""北"":""天祥路""},{""東北"":""天慈路""},{""東"":""天慈路""},{""東南"":""天福路""},{""南"":""天福路""},{""西南"":""天城路""},{""西"":""天城路""},{""西北"":""天柏路""}]",,,,,,
1889,M27,12,2015,Yiu Yau,耀祐,14029,-17.3,,,"[{""1."":""天耀邨(部分) :耀澤樓耀昌樓耀豐樓耀盛樓耀泰樓耀華樓""},{""2."":""天祐苑(部分) :祐泰閣""}]","[{""北"":""天湖路""},{""東北"":""天城路""},{""東"":""天城路""},{""東南"":""天城路""},{""西南"":""天耀路""},{""西"":""天耀路""},{""西北"":""天湖路""}]",,,,,,
1890,M28,12,2015,Tin Yiu,天耀,14424,-14.97,,,"[{""1."":""天耀邨(部分) :耀富樓耀興樓耀康樓耀隆樓耀民樓耀逸樓""}]","[{""東"":""天福路""},{""東南"":""天福路""},{""南"":""天福路、天耀路""},{""西南"":""天耀路""},{""西"":""天耀路""},{""西北"":""天耀路""}]",,,,,,
1891,M29,12,2015,Kingswood South,嘉湖南,17332,2.17,,,"[{""1."":""嘉湖山莊(部分) :翠湖居樂湖居賞湖居""}]","[{""北"":""天榮路、嘉恩街""},{""東北"":""嘉恩街、天祥路""},{""東"":""天柏路、天湖路""},{""東南"":""天湖路""},{""南"":""天耀路、天河路""},{""西南"":""天河路、天影路""},{""西"":""天影路""},{""西北"":""天瑞路、天榮路""}]",,,,,,
1892,M30,12,2015,Chung Pak,頌栢,15681,-7.56,,,"[{""1."":""栢慧豪園""},{""2."":""天頌苑(部分) :頌棋閣頌流閣頌碧閣頌水閣頌亭閣頌臺閣頌畫閣""}]","[{""北"":""天華路""},{""東北"":""天城路""},{""東"":""天城路""},{""東南"":""嘉恩街""},{""南"":""嘉恩街""},{""西"":""天榮路""},{""西北"":""天華路""}]",,,,,,
1893,M31,12,2015,Fairview Park,錦綉花園,16460,-2.97,,,"[{""1."":""錦綉花園""},{""2."":""文苑村""},{""3."":""海錦豪園""},{""4."":""海錦花園""}]","[{""北"":""區界線""},{""東北"":""區界線""},{""東南"":""新田公路、錦綉花園大道""},{""西南"":""山貝河""},{""西北"":""區界線""}]",,,,,,
1894,M32,12,2015,San Tin,新田,20990,23.73,,,"[{""1."":""夏威夷豪園""},{""2."":""碧豪苑""},{""3."":""首譽""},{""4."":""加州花園""},{""5."":""翠逸豪園""},{""6."":""加州豪園""},{""7."":""峰景豪園""}]","[{""北"":""區界線""},{""東北"":""區界線""},{""東"":""區界線、青山公路－洲頭段""},{""東南"":""區界線""},{""南"":""青山公路－潭尾段""},{""西南"":""錦田河、山貝河""},{""西"":""錦綉花園大道、新田公路""},{""西北"":""區界線""}]",,,,,,
1895,M33,12,2015,Kam Tin,錦田,13462,-20.64,,,"[{""1."":""錦豐臺""},{""2."":""豪景富居""},{""3."":""威皇花園""},{""4."":""旭日花苑二期""},{""5."":""旭日花苑三期""}]","[{""北"":""青山公路－潭尾段""},{""南"":""錦上路、錦匯路、錦莆路""},{""西"":""青山公路－元朗段青山公路－潭尾段""},{""西北"":""青山公路－潭尾段、錦田河""}]",,,,,,
1896,M34,12,2015,Pat Heung North,八鄉北,13208,-22.14,,,"[{""1."":""長江村""},{""2."":""梁屋村""},{""3."":""石崗新村""},{""4."":""大江埔""},{""5."":""七星崗""},{""6."":""橫台山""}]","[{""北"":""區界線""},{""東北"":""區界線""},{""東"":""區界線""},{""東南"":""區界線""},{""南"":""錦田公路、石崗機場路""},{""西南"":""石崗機場路""},{""西"":""江大路、治河路""}]",,,,,,
1897,M35,12,2015,Pat Heung South,八鄉南,19645,15.8,,,"[{""1."":""金爵花園一期""},{""2."":""金爵花園二期""},{""3."":""錦上花園""},{""4."":""金錢圍""},{""5."":""吳家村""},{""6."":""石崗村""},{""7."":""石湖塘""},{""8."":""上村""},{""9."":""水流田""},{""10."":""黃竹園""}]","[{""北"":""石崗機場路、錦田公路""},{""東北"":""區界線""},{""東"":""區界線""},{""東南"":""麥理浩徑、大帽山道、荃錦公路""},{""南"":""區界線""},{""西南"":""區界線""},{""西北"":""錦莆路、錦上路""}]",,,,,,
1898,N01,13,2015,Luen Wo Hui,聯和墟,19439,14.59,,,"[{""1."":""御庭軒御庭軒御庭軒御庭軒""},{""2."":""帝庭軒帝庭軒帝庭軒帝庭軒""},{""3."":""海聯廣場海聯廣場海聯廣場海聯廣場""},{""4."":""榮輝中心榮輝中心榮輝中心榮輝中心""},{""5."":""榮福中心榮福中心榮福中心榮福中心""},{""6."":""聯和墟聯和墟聯和墟聯和墟""}]","[{""北"":""馬適路馬適路馬適路馬適路""},{""東北"":""和泰街和泰街和泰街和泰街、、、、和滿街和滿街和滿街和滿街""},{""東"":""沙頭角公路沙頭角公路沙頭角公路沙頭角公路 －－－－ 龍躍頭段龍躍頭段龍躍頭段龍躍頭段""},{""東南"":""沙頭角公路沙頭角公路沙頭角公路沙頭角公路 －－－－ 龍躍頭段龍躍頭段龍躍頭段龍躍頭段""},{""南"":""沙頭角公路沙頭角公路沙頭角公路沙頭角公路 －－－－ 龍躍頭段龍躍頭段龍躍頭段龍躍頭段、、、、粉嶺樓路粉嶺樓路粉嶺樓路粉嶺樓路""},{""西南"":""粉嶺樓路粉嶺樓路粉嶺樓路粉嶺樓路""},{""西"":""粉嶺樓路粉嶺樓路粉嶺樓路粉嶺樓路""},{""西北"":""粉嶺樓路粉嶺樓路粉嶺樓路粉嶺樓路""}]",,,,,,
