id,year,ca_code,ca_name,constituency_id,編號,name_zh,adress_zh,Constituency Code,Constituency,station_code,name_en,address_en,googleAPI_lat,googleAPI_lng,addrParser_dc_name_19,lat,lng
1186,2019,H03,龍上,2191,H0301,龍翔官立中學,九龍黃大仙馬仔坑道1號,H03,LUNG SHEUNG,H0301,Lung Cheung Government Secondary School,"1 Ma Chai Hang Road, Wong Tai Sin, Kowloon",22.3428276,114.1902412,龍上 (H03),22.3429,114.1902
1187,2019,H04,鳳凰,2192,H0401,慈雲山綜合家庭服務中心,九龍黃大仙龍鳳街1號,H04,FUNG WONG,H0401,Tsz Wan Shan Integrated Family Service Centre,"1 Lung Fung Street, Wong Tai Sin, Kowloon ",22.3450215,114.197463,鳳凰 (H04),22.3451,114.1974
1188,2019,H05,鳳德,2193,H0501,鳳德社區中心,九龍鑽石山鳳德道111號鳳德邨,H05,FUNG TAK,H0501,Fung Tak Estate Community Centre,"Fung Tak Estate, 111 Fung Tak Road, Diamond Hill, Kowloon",22.344912,114.201244,鳳德 (H05),22.3438,114.19996
1189,2019,H06,龍星,2194,H0601,香港小童群益會賽馬會慈雲山青少年綜合服務中心,九龍鑽石山龍蟠苑商場2樓203號,H06,LUNG SING,H0601,The Boys' & Girls' Clubs Association of Hong Kong Jockey Club Tsz Wan Shan Children & Youth Integrated Services Centre,"Room 203, 1/F, Lung Poon Court Commercial Centre, Diamond Hill, Kowloon",22.341916,114.201768,龍星 (H06),22.3417,114.20026
1190,2019,H06,龍星,2194,H0602,保良局張麥珍耆樂中心,九龍鑽石山龍蟠街1號悅庭軒地下,H06,LUNG SING,H0602,PLK Mrs. Maria Cheung Lifelong Learning Institute for the Senior,"G/F, Bel Air Heights, 1 Lung Poon Street, Diamond Hill, Kowloon",22.341923,114.2017801,龍星 (H06),22.3419,114.20211
1191,2019,H07,新蒲崗,2195,H0701,保良局陳南昌夫人小學,九龍新蒲崗康強街30號,H07,SAN PO KONG,H0701,PLK Mrs. Chan Nam Chong Memorial Primary School,"30 Hong Keung Street, San Po Kong, Kowloon",22.33522,114.196697,新蒲崗 (H07),22.33488,114.19638
1192,2019,H07,新蒲崗,2195,H0702,嘉諾撒小學 (新蒲崗),九龍新蒲崗彩頤里9號,H07,SAN PO KONG,H0702,Canossa Primary School (San Po Kong),"9 Choi Yee Lane, San Po Kong, Kowloon",22.3370408,114.2020375,新蒲崗 (H07),22.33702,114.20204
1193,2019,H08,東頭,2196,H0801,東頭社區中心,九龍黃大仙樂善道26號,H08,TUNG TAU,H0801,Tung Tau Community Centre,"26 Lok Sin Road, Wong Tai Sin, Kowloon",22.3319536,114.1933993,東頭 (H08),22.33196,114.19346
1194,2019,H09,東美,2197,H0901,孔教學院大成小學,九龍黃大仙大成街10號,H09,TUNG MEI,H0901,Confucian Tai Shing Primary School,"10 Tai Shing Street, Wong Tai Sin, Kowloon",22.3373543,114.1939663,東美 (H09),22.33723,114.19375
1195,2019,H10,樂富,2198,H1001,摩士公園體育館,九龍黃大仙鳳舞街40號,H10,LOK FU,H1001,Morse Park Sports Centre,"40 Fung Mo Street, Wong Tai Sin, Kowloon",22.3383085,114.1901483,龍上 (H03),22.33934,114.19008
1196,2019,H11,橫頭磡,2199,H1101,香港青年協會賽馬會橫頭磡青年空間,九龍橫頭磡邨宏興樓地下,H11,WANG TAU HOM,H1101,The Hong Kong Federation of Youth Groups Jockey Club Wang Tau Hom Youth S.P.O.T.,"G/F, Wang Hing House, Wang Tau Hom Estate, Kowloon",22.339922,114.185964,橫頭磡 (H11),22.34018,114.18602
1197,2019,H11,橫頭磡,2199,H1102,香港傷殘青年協會賽馬會活動中心,九龍橫頭磡邨宏基樓地下1-13號,H11,WANG TAU HOM,H1102,Hong Kong Federation of Handicapped Youth Jockey Club Activity Center,"1-13, G/F, Wang Kei House, Wang Tau Hom Estate, Kowloon",22.3397492,114.188755,橫頭磡 (H11),22.33977,114.18876
1198,2019,H12,天強,2200,H1201,天主教博智小學,九龍黃大仙竹園道53號天馬苑,H12,TIN KEUNG,H1201,Price Memorial Catholic Primary School,"Tin Ma Court, 53 Chuk Yuen Road, Wong Tai Sin, Kowloon",22.3429073,114.1871296,天強 (H12),22.34412,114.1872
1199,2019,H12,天強,2200,H1202,潔心林炳炎中學,九龍橫頭磡富美街9號,H12,TIN KEUNG,H1202,Kit Sam Lam Bing Yim Secondary School,"9 Fu Mei Street, Wang Tau Hom, Kowloon",22.3410619,114.1854111,天強 (H12),22.34122,114.18485
1200,2019,H13,翠竹及鵬程,2201,H1301,嗇色園主辦可德幼稚園,九龍黃大仙竹園北邨松園樓地下,H13,TSUI CHUK & PANG CHING,H1301,Ho Tak Kindergarten (Sponsored by Sik Sik Yuen),"G/F, Chung Yuen House, Chuk Yuen North Estate, Wong Tai Sin, Kowloon",22.3459302,114.1914691,翠竹及鵬程 (H13),22.34562,114.1917
1201,2019,H13,翠竹及鵬程,2201,H1302,翠竹商場5樓,九龍黃大仙翠竹街8號翠竹花園翠竹商場5樓,H13,TSUI CHUK & PANG CHING,H1302,"Level 5, Tsui Chuk Commercial Complex","Level 5, Tsui Chuk Commercial Complex, Tsui Chuk Garden, 8 Chui Chuk Street, Wong Tai Sin, Kowloon",22.3463928,114.1877374,翠竹及鵬程 (H13),22.34563,114.18927
1202,2019,H14,竹園南,2202,H1401,竹園社區中心,九龍黃大仙竹園道11號竹園南邨,H14,CHUK YUEN SOUTH,H1401,Chuk Yuen Estate Community Centre,"Chuk Yuen South Estate, 11 Chuk Yuen Road, Wong Tai Sin, Kowloon",22.344633,114.190644,竹園南 (H14),22.34476,114.19401
1203,2019,H14,竹園南,2202,H1402,浸信會天虹小學,九龍黃大仙竹園南邨,H14,CHUK YUEN SOUTH,H1402,Baptist Rainbow Primary School,"Chuk Yuen South Estate, Wong Tai Sin, Kowloon",22.344633,114.190644,竹園南 (H14),22.34472,114.19466
1204,2019,H15,竹園北,2203,H1501,竹園體育館,九龍黃大仙竹園道10號竹園北邨,H15,CHUK YUEN NORTH,H1501,Chuk Yuen Sports Centre,"Chuk Yuen North Estate, 10 Chuk Yuen Road, Wong Tai Sin, Kowloon",22.3459302,114.1914691,竹園北 (H15),22.34553,114.19351
1205,2019,H16,慈雲西,2204,H1601,嗇色園主辦可立小學,九龍慈雲山雙鳳街88號,H16,TSZ WAN WEST,H1601,Ho Lap Primary School (Sponsored by Sik Sik Yuen),"88 Sheung Fung Street, Tsz Wan Shan, Kowloon",22.3462232,114.1977305,慈雲西 (H16),22.3472,114.1983
1206,2019,H17,正愛,2205,H1701,肖霞幼稚園,九龍慈雲山慈愛苑第3期屋苑辦事處大樓地下,H17,CHING OI,H1701,Chiu Ha Kindergarten,"G/F, Office Block Tsz Oi Court, Stage III Tsz Wan Shan, Kowloon",22.3510132,114.1992525,正愛 (H17),22.35173,114.19945
1207,2019,H18,正安,2206,H1801,慈雲山聖文德天主教小學,九龍慈雲山慈正邨第2期寧華街,H18,CHING ON,H1801,TWS St. Bonaventure Catholic Primary School,"Ning Wah Street, Tsz Ching Estate, Phase 2, Tsz Wan Shan, Kowloon",22.349888,114.202634,正安 (H18),22.3498,114.20311
1208,2019,H19,慈雲東,2207,H1901,德愛中學,九龍慈雲山慈雲山道8號,H19,TSZ WAN EAST,H1901,Tak Oi Secondary School,"8 Tsz Wan Shan Road, Tsz Wan Shan, Kowloon",22.3472487,114.2045188,慈雲東 (H19),22.34727,114.20461
1209,2019,H20,瓊富,2208,H2001,香港海事青年團,九龍鑽石山豐盛街11號,H20,KING FU,H2001,Hong Kong Sea Cadet Corps,"11 Fung Shing Street, Diamond Hill, Kowloon",22.3434779,114.2086089,瓊富 (H20),22.34372,114.20863
1210,2019,H20,瓊富,2208,H2002,嗇色園主辦可富耆英鄰舍中心,九龍黃大仙富山邨富信樓地庫一層13-14號,H20,KING FU,H2002,Ho Fu Neighbourhood Centre for Senior Citizens (Sponsored by Sik Sik Yuen),"Unit 13-14, LG1, Fu Shun House, Fu Shan Estate, Wong Tai Sin, Kowloon",22.3427648,114.2091072,瓊富 (H20),22.34269,114.20912
1211,2019,H21,彩雲東,2209,H2101,基督教勵行會,九龍清水灣道55號彩雲(二)邨,H21,CHOI WAN EAST,H2101,Christian Action,"55 Clear Water Bay Road, Choi Wan (II) Estate, Kowloon",22.333937,114.216842,彩雲南 (H22),22.3329,114.21463
1212,2019,H22,彩雲南,2210,H2201,香港幼稚園協會幼兒學校,九龍彩雲邨紫霄樓地下,H22,CHOI WAN SOUTH,H2201,Hong Kong Kindergarten Association Pre-School,"G/F, Chi Siu House, Choi Wan Estate, Kowloon",22.333161,114.213405,彩雲南 (H22),22.33314,114.21338
1213,2019,H23,彩雲西,2211,H2301,彩雲社區中心,九龍牛池灣彩雲(一)彩鳳徑38號,H23,CHOI WAN WEST,H2301,Choi Wan Estate Community Centre,"38 Choi Fung Path, Choi Wan (I) Estate, Ngau Chi Wan, Kowloon",22.3349277,114.2138833,彩雲西 (H23),22.33523,114.21401
1214,2019,H24,池彩,2212,H2401,佛教孔仙洲紀念中學,九龍斧山平定道10號,H24,CHI CHOI,H2401,Buddhist Hung Sean Chau Memorial College,"10 Ping Ting Road, Hammer Hill, Kowloon",22.3384259,114.2081677,池彩 (H24),22.3383,114.20823
1215,2019,H24,池彩,2212,H2402,中華基督教會基華小學,九龍黃大仙彩虹邨黃菊路3號,H24,CHI CHOI,H2402,CCC Kei Wa Primary School,"3 Wong Kuk Avenue, Choi Hung Estate, Wong Tai Sin, Kowloon",22.3358258,114.2068115,彩虹 (H25),22.33615,114.20655
1216,2019,H25,彩虹,2213,H2501,聖公會聖本德中學,九龍彩虹邨藍鐘路11號,H25,CHOI HUNG,H2501,SKH St. Benedict's School,"11 Lam Chung Avenue, Choi Hung Estate, Kowloon",22.3352763,114.2060314,彩虹 (H25),22.3353,114.206
1217,2019,J01,觀塘中心,2214,J0101,觀塘官立小學,九龍觀塘牛頭角道240號,J01,KWUN TONG CENTRAL,J0101,Kwun Tong Government Primary School,"240 Ngau Tau Kok Road, Kwun Tong, Kowloon",22.3165471,114.2180161,觀塘中心 (J01),22.3165,114.2181
1218,2019,J01,觀塘中心,2214,J0102,觀塘社區中心,九龍觀塘翠屏道17號,J01,KWUN TONG CENTRAL,J0102,Kwun Tong Community Centre,"17 Tsui Ping Road, Kwun Tong, Kowloon",22.3130092,114.2294371,觀塘中心 (J01),22.31278,114.22962
1219,2019,J02,九龍灣,2215,J0201,德福花園社區會堂,九龍九龍灣偉業街33號德福花園I座平台,J02,KOWLOON BAY,J0201,Telford Gardens Community Hall,"Podium Level, Block I, Telford Gardens, 33 Wai Yip Street, Kowloon Bay, Kowloon",22.3243965,114.2125663,九龍灣 (J02),22.3244,114.2125
1220,2019,J03,啟業,2216,J0301,啟業社區會堂,九龍九龍灣啟業邨,J03,KAI YIP,J0301,Kai Yip Community Hall,"Kai Yip Estate, Kowloon Bay, Kowloon",22.3284729,114.2095757,啟業 (J03),22.32882,114.21098
1221,2019,J03,啟業,2216,J0302,佐敦谷聖若瑟天主教小學,九龍彩霞道80號,J03,KAI YIP,J0302,Jordan Valley St. Joseph's Catholic Primary School,"80 Choi Ha Road, Kowloon",22.3287255,114.2138335,啟業 (J03),22.32868,114.21397
1222,2019,J04,麗晶,2217,J0401,仁濟醫院羅陳楚思中學,九龍九龍灣啟禮道10號,J04,LAI CHING,J0401,Yan Chai Hospital Law Chan Chor Si College,"10 Kai Lai Road, Kowloon Bay, Kowloon",22.3280663,114.2080748,啟業 (J03),22.32806,114.20768
1223,2019,J05,坪石,2218,J0501,坪石天主教小學,九龍清水灣道10號坪石邨,J05,PING SHEK,J0501,Ping Shek Estate Catholic Primary School,"Ping Shek Estate, 10 Clear Water Bay Road, Kowloon",22.3333511,114.2090864,坪石 (J05),22.33409,114.21059
1224,2019,J06,彩德,2219,J0601,香港遊樂場協會彩德青少年綜合服務中心,九龍牛頭角彩德邨彩仁樓地下,J06,CHOI TAK,J0601,Hong Kong Playground Association Choi Tak Integrated Service Centre for Children & Youth,"G/F, Choi Yan House, Choi Tak Estate, Ngau Tau Kok, Kowloon",22.330362,114.212154,彩德 (J06),22.33031,114.21221
1225,2019,J07,佐敦谷,2220,J0701,香港基督教服務處樂暉長者地區中心,九龍觀塘彩福邨彩樂樓地下,J07,JORDAN VALLEY,J0701,Hong Kong Christian Service Bliss District Elderly Community Centre,"G/F, Choi Lok House, Choi Fook Estate, Kwun Tong, Kowloon",22.3287641,114.2168985,佐敦谷 (J07),22.3288,114.21692
1226,2019,J07,佐敦谷,2220,J0702,天主教彩霞邨潔心幼稚園,九龍牛頭角彩霞邨停車場平台4號,J07,JORDAN VALLEY,J0702,Choi Ha Estate Kit Sam Kindergarten,"No. 4, Carpark Podium, Choi Ha Estate, Ngau Tau Kok, Kowloon",22.3261696,114.2174724,佐敦谷 (J07),22.3255,114.2172
1227,2019,J08,順天,2221,J0801,寧波第二中學,九龍觀塘順天邨順安道9號,J08,SHUN TIN,J0801,Ning Po No. 2 College,"9 Shun On Road, Shun Tin Estate, Kwun Tong, Kowloon",22.3248046,114.225967,順天 (J08),22.32705,114.22499
1228,2019,J09,雙順,2222,J0901,順利社區中心,九龍順利邨順緻街2號,J09,SHEUNG SHUN,J0901,Shun Lee Estate Community Centre,"2 Shun Chi Street, Shun Lee Estate, Kowloon",22.331559,114.226003,雙順 (J09),22.33186,114.22746
1229,2019,J09,雙順,2222,J0902,中華基督教會基順學校,九龍觀塘順利邨,J09,SHEUNG SHUN,J0902,CCC Kei Shun Special School,"Shun Lee Estate, Kwun Tong, Kowloon",22.329692,114.225426,雙順 (J09),22.33289,114.22354
1230,2019,J10,安利,2223,J1001,迦密梁省德學校,九龍觀塘順安邨第2號校舍,J10,ON LEE,J1001,Carmel Leung Sing Tak School,"Estate School No. 2, Shun On Estate, Kwun Tong, Kowloon",22.3305525,114.2263652,安利 (J10),22.32824,114.22538
1231,2019,J10,安利,2223,J1002,基督教勵行會羅桂祥安泰服務中心,九龍觀塘安泰邨和泰樓地下高層,J10,ON LEE,J1002,Christian Action Lo Kwee Seong On Tai Service Centre,"UG/F, Wo Tai House, On Tai Estate, Kwun Tong, Kowloon",22.328484,114.228749,安利 (J10),22.3281,114.22812
1232,2019,J11,觀塘安泰,2224,J1101,光愛樂幼稚園(安泰),九龍觀塘安泰邨景泰樓地下高層,J11,KWUN TONG ON TAI,J1101,Light and Love Home Happy Kindergarten (On Tai),"UG/F, King Tai House, On Tai Estate, Kwun Tong, Kowloon",22.3250259,114.2305599,觀塘安泰 (J11),22.32723,114.22818
1233,2019,J12,秀茂坪北,2225,J1201,基督教聖約教會堅樂小學,九龍觀塘秀茂坪秀明道77號,J12,SAU MAU PING NORTH,J1201,The Mission Covenant Church Holm Glad Primary School,"77 Sau Ming Road, Sau Mau Ping, Kwun Tong, Kowloon",22.3208064,114.2319448,秀茂坪中 (J13),22.32095,114.2315
1234,2019,J13,秀茂坪中,2226,J1301,秀明小學,九龍觀塘秀茂坪秀豐街5號,J13,SAU MAU PING CENTRAL,J1301,Sau Ming Primary School,"5 Sau Fung Street, Sau Mau Ping, Kwun Tong, Kowloon",22.3194246,114.2329664,秀茂坪中 (J13),22.3192,114.23278
1235,2019,J13,秀茂坪中,2226,J1302,竹園區神召會好鄰舍家庭中心,九龍觀塘安達邨安達商場(北翼)平台,J13,SAU MAU PING CENTRAL,J1302,Pentecostal Church of Hong Kong Good Neighbour Family Centre,"Podium Deck Level, On Tat Shopping Centre (North Wing), On Tat Estate, Kwun Tong, Kowloon",22.3213472,114.2336129,太子 (G08),22.32666,114.17654
1236,2019,J14,安達,2227,J1401,聖公會聖約翰曾肇添小學,九龍觀塘安翠街11號,J14,ON TAT,J1401,SKH St. John's Tsang Shiu Tim Primary School,"11 On Chui Street, Kwun Tong, Kowloon",22.320716,114.2352836,安達 (J14),22.3199,114.2369
1237,2019,J15,秀茂坪南,2228,J1501,觀塘官立小學(秀明道),九龍觀塘秀茂坪秀明道130號,J15,SAU MAU PING SOUTH,J1501,Kwun Tong Government Primary School (Sau Ming Road),"130 Sau Ming Road, Sau Mau Ping, Kwun Tong, Kowloon",22.3151809,114.2338952,秀茂坪南 (J15),22.3153,114.234
1238,2019,J15,秀茂坪南,2228,J1502,中華傳道會基石堂 ,九龍秀茂坪寶達邨B停車場地下1號,J15,SAU MAU PING SOUTH,J1502,CNEC Kei Shek Church,"Shop 1 & Lobby, G/F, Carpark B, Po Tat Estate, Sau Mau Ping, Kowloon",22.3180718,114.2366214,油塘西 (J26),22.29858,114.23698
1239,2019,J16,寶達,2229,J1601,秀茂坪天主教小學,九龍觀塘秀茂坪寶達邨,J16,PO TAT,J1601,Sau Mau Ping Catholic Primary School,"Po Tat Estate, Sau Mau Ping, Kwun Tong, Kowloon",22.317245,114.239345,寶達 (J16),22.31778,114.23774
1240,2019,J17,廣德,2230,J1701,藍田(東區)社區會堂,九龍藍田碧雲道223號藍田社區綜合大樓2樓,J17,KWONG TAK,J1701,Lam Tin (East)Community Hall,"2/F, Lam Tin Community Complex, 223 Pik Wan Road, Lam Tin, Kowloon",22.308388,114.239495,廣德 (J17),22.30839,114.2395
1241,2019,J17,廣德,2230,J1702,藍田(南)體育館,九龍藍田碧雲道170號,J17,KWONG TAK,J1702,Lam Tin (South)Sports Centre,"170 Pik Wan Road, Lam Tin, Kowloon",22.3038557,114.2388176,廣德 (J17),22.30384,114.23882
1242,2019,J18,興田,2231,J1801,聖愛德華天主教小學,九龍藍田慶田街8號,J18,HING TIN,J1801,St. Edward's Catholic Primary School,"8 Hing Tin Street, Lam Tin, Kowloon",22.3114555,114.2376102,興田 (J18),22.3118,114.2377
1243,2019,J19,藍田,2232,J1901,聖公會德田李兆強小學,九龍觀塘藍田慶田街3號,J19,LAM TIN,J1901,SKH Tak Tin Lee Shiu Keung Primary School,"3 Hing Tin Street, Lam Tin, Kwun Tong, Kowloon",22.3109335,114.237053,藍田 (J19),22.31092,114.23703
1244,2019,J19,藍田,2232,J1902,飛雁幼稚園,九龍藍田康逸苑停車場頂層,J19,LAM TIN,J1902,Fei Ngan Kindergarten,"Roof Top, Carpark, Hong Yat Court, Lam Tin, Kowloon",22.310358,114.234498,藍田 (J19),22.31044,114.23406
1245,2019,J20,平田,2233,J2001,聖公會李兆強小學,九龍藍田安田街平田邨第一校舍,J20,PING TIN,J2001,SKH Lee Shiu Keung Primary School,"School No. 1, Ping Tin Estate, On Tin Street, Lam Tin, Kowloon",22.3089395,114.2371226,平田 (J20),22.30703,114.23748
1246,2019,J21,栢雅,2234,J2101,聖公會慈光堂聖匠幼稚園,九龍藍田康栢苑停車場大廈7樓,J21,PAK NGA,J2101,SKH Kindly Light Church Holy Carpenter Kindergarten,"Level 7, Carpark Building, Hong Pak Court, Lam Tin, Kowloon",22.302529,114.23907,栢雅 (J21),22.30251,114.23892
1247,2019,J22,俊翔,2235,J2201,保良局方王錦全幼稚園,九龍油塘高超道23號高俊苑俊滿閣地下,J22,CHUN CHEUNG,J2201,PLK Mrs Fong Wong Kam Chuen Kindergarten,"G/F, Chun Moon House, Ko Chun Court, 23 Ko Chiu Road, Yau Tong, Kowloon",22.297743,114.24285,俊翔 (J22),22.29855,114.24166
1248,2019,J22,俊翔,2235,J2202,香港中國婦女會李樹培夫人啟知中心,九龍油塘高翔苑停車場3層2號,J22,CHUN CHEUNG,J2202,Hong Kong Chinese Women's Club Dr. Ellen Li Learning Centre,"Unit 2, Carpark Level 3, Ko Cheung Court, Yau Tong, Kowloon",22.2955648,114.2409484,俊翔 (J22),22.2975,114.24086
1249,2019,J23,油塘東,2236,J2301,油塘社區會堂,九龍油塘高超道38號,J23,YAU TONG EAST,J2301,Yau Tong Community Hall,"38 Ko Chiu Road, Yau Tong, Kowloon",22.295556,114.238889,油塘西 (J26),22.29622,114.23861
1250,2019,J24,油翠,2237,J2401,福建中學附屬學校,九龍油塘邨第2期,J24,YAU CHUI,J2401,Fukien Secondary School Affiliated School,"Phase 2, Yau Tong Estate, Kowloon",22.300224,114.237574,油塘西 (J26),22.30045,114.2375
1251,2019,J25,油麗,2238,J2501,聖公會油塘基顯小學,九龍油塘油塘道23號,J25,YAU LAI,J2501,SKH Yautong Kei Hin Primary School,"23 Yau Tong Road, Yau Tong, Kowloon",22.3000191,114.2352744,油塘西 (J26),22.29991,114.23558
1252,2019,J26,油塘西,2239,J2601,天主教普照中學,九龍油塘普照路1號,J26,YAU TONG WEST,J2601,Po Chiu Catholic Secondary School,"1 Po Chiu Road, Yau Tong, Kowloon",22.2981332,114.2380746,油塘西 (J26),22.2982,114.238
1253,2019,J26,油塘西,2239,J2602,鯉魚門體育館,九龍油塘鯉魚門徑6號鯉魚門市政大廈4樓,J26,YAU TONG WEST,J2602,Lei Yue Mun Sports Centre,"4/F, Lei Yue Mun Municipal Services Building, 6 Lei Yue Mun Path, Yau Tong, Kowloon",22.292192,114.238717,油塘西 (J26),22.29221,114.2389
1254,2019,J27,麗港城,2240,J2701,茜草灣鄰里社區中心,九龍油塘茶果嶺道81號,J27,LAGUNA CITY,J2701,Sai Tso Wan Neighbourhood Community Centre,"81 Cha Kwo Ling Road, Yau Tong, Kowloon",22.3072061,114.2289263,麗港城 (J27),22.30698,114.22872
1255,2019,J28,景田,2241,J2801,五邑司徒浩中學,九龍藍田啟田道7號,J28,KING TIN,J2801,FDBWA Szeto Ho Secondary School,"7 Kai Tin Road, Lam Tin, Kowloon",22.3063606,114.2351026,平田 (J20),22.30633,114.2348
1256,2019,J29,翠屏,2242,J2901,天主教佑華小學,九龍觀塘翠屏邨第4期屋邨小學,J29,TSUI PING,J2901,Our Lady Of China Catholic Primary School,"Estate Primary School, Tsui Ping Estate Phase IV, Kwun Tong, Kowloon",22.315705,114.229309,翠屏 (J29),22.31276,114.23053
1257,2019,J30,曉麗,2243,J3001,路德會陳蒙恩幼稚園,九龍觀塘秀茂坪曉麗苑曉安閣地下,J30,HIU LAI,J3001,Chan Mung Yan Lutheran Kindergarten,"G/F, Hiu On House, Hiu Lai Court, Sau Mau Ping, Kwun Tong, Kowloon",22.319479,114.229422,曉麗 (J30),22.32018,114.22981
1258,2019,J30,曉麗,2243,J3002,宣道會秀茂坪陳李詠貞幼稚園,九龍觀塘秀茂坪曉麗苑曉天閣地下,J30,HIU LAI,J3002,CASMP Chen Lee Wing Tsing Kindergarten,"G/F, Hiu Tin House, Hiu Lai Court, Sau Mau Ping, Kwun Tong, Kowloon",22.3217269,114.2288798,曉麗 (J30),22.32184,114.2288
1259,2019,J31,寶樂,2244,J3101,觀塘瑪利諾書院,九龍觀塘翠屏道100號,J31,PO LOK,J3101,Kwun Tong Maryknoll College,"100 Tsui Ping Road, Kwun Tong, Kowloon",22.3184517,114.228369,曉麗 (J30),22.3184,114.22789
1260,2019,J32,月華,2245,J3201,地利亞(加拿大)學校 - 東九龍,九龍觀塘月華街19號,J32,YUET WAH,J3201,Delia School of Canada (Kowloon East),"19 Yuet Wah Street, Kwun Tong, Kowloon",22.3140882,114.2270223,月華 (J32),22.31393,114.22709
1261,2019,J33,協康,2246,J3301,瑞和街體育館,九龍觀塘瑞和街9號瑞和街市政大廈8樓,J33,HIP HONG,J3301,Shui Wo Street Sports Centre,"8/F, Shui Wo Street Municipal Services Building, 9 Shui Wo Street, Kwun Tong, Kowloon",22.3154451,114.2243285,協康 (J33),22.31568,114.22429
1262,2019,J33,協康,2246,J3302,曉光街體育館,九龍觀塘曉光街2號,J33,HIP HONG,J3302,Hiu Kwong Street Sports Centre,"2 Hiu Kwong Street, Kwun Tong, Kowloon",22.3197861,114.2277156,曉麗 (J30),22.31981,114.22771
1263,2019,J34,樂華南,2247,J3401,樂華社區中心,九龍牛頭角樂華南邨振華道80號,J34,LOK WAH SOUTH,J3401,Lok Wah Estate Community Centre,"80 Chun Wah Road, Lok Wah South Estate, Ngau Tau Kok, Kowloon",22.3205314,114.222657,樂華南 (J34),22.32061,114.2226
1264,2019,J35,樂華北,2248,J3501,聖公會基樂小學,九龍牛頭角樂華邨1期,J35,LOK WAH NORTH,J3501,SKH Kei Lok Primary School,"Phase 1, Lok Wah Estate, Ngau Tau Kok, Kowloon",22.322233,114.219683,樂華北 (J35),22.3203,114.22
1265,2019,J36,康樂,2249,J3601,觀塘功樂官立中學,九龍觀塘功樂道90號,J36,HONG LOK,J3601,Kwun Tong Kung Lok Government Secondary School,"90 Kung Lok Road, Kwun Tong, Kowloon",22.317975,114.2222855,康樂 (J36),22.31871,114.22232
1266,2019,J37,定安,2250,J3701,聖公會基顯小學,九龍觀塘牛頭角上邨安善道,J37,TING ON,J3701,SKH Kei Hin Primary School,"On Shin Road, Upper Ngau Tau Kok Estate, Kwun Tong, Kowloon",22.319289,114.217015,牛頭角上邨 (J38),22.31918,114.21751
1267,2019,J38,牛頭角上邨,2251,J3801,循道衛理觀塘社會服務處牛頭角青少年綜合服務中心,九龍觀塘牛頭角道189號牛頭角上邨中央廣場,J38,UPPER NGAU TAU KOK ESTATE,J3801,Kwun Tong Methodist Social Service Ngau Tau Kok Youth Integrated Service Centre,"The Central Plaza, Upper Ngau Tau Kok Estate, 189 Ngau Tau Kok Road, Kwun Tong, Kowloon",22.3189949,114.2168438,牛頭角上邨 (J38),22.3198,114.2156
1268,2019,J39,牛頭角下邨,2252,J3901,振華道體育館,九龍牛頭角振華道50號樂雅苑停車場頂樓,J39,LOWER NGAU TAU KOK ESTATE,J3901,Chun Wah Road Sports Centre,"Top Floor, Lok Nga Court Carpark, 50 Chun Wah Road, Ngau Tau Kok, Kowloon",22.323118,114.219702,牛頭角下邨 (J39),22.32287,114.2205
1269,2019,J39,牛頭角下邨,2252,J3902,保良局顧卞裘莉長者日間護理中心,九龍觀塘牛頭角下邨貴月樓及貴顯樓地下,J39,LOWER NGAU TAU KOK ESTATE,J3902,PLK Koo Bin Kau Lee Day Care Centre for the Elderly,"G/F, Kwai Yuet House & Kwai Hin House, Lower Ngau Tau Kok Estate, Kwun Tong, Kowloon",22.3217195,114.2156911,牛頭角下邨 (J39),22.3219,114.21616
1270,2019,J40,淘大,2253,J4001,彩頤居禮堂,九龍牛頭角彩霞道55號彩頤居地下,J40,TO TAI,J4001,Cheerful Court Hall,"G/F, Cheerful Court, 55 Choi Ha Road, Ngau Tau Kok, Kowloon",22.3256702,114.2163586,淘大 (J40),22.32564,114.2163
1271,2019,K01,德華,2254,K0101,雅麗珊社區中心,新界荃灣大河道60號,K01,TAK WAH,K0101,Princess Alexandra Community Centre,"60 Tai Ho Road, Tsuen Wan, New Territories",22.3717029,114.1144402,福來 (K09),22.37151,114.11433
1272,2019,K02,楊屋道,2255,K0201,荃灣天主教小學,新界荃灣德華街37-41號,K02,YEUNG UK ROAD,K0201,Tsuen Wan Catholic Primary School,"37-41 Tak Wah Street, Tsuen Wan, New Territories",22.3692698,114.1193639,德華 (K01),22.36912,114.11964
1273,2019,K03,荃灣南,2256,K0301,荃灣聖芳濟中學,新界荃灣咸田街60-64號,K03,TSUEN WAN SOUTH,K0301,"St. Francis Xavier's School, Tsuen Wan","60-64 Ham Tin Street, Tsuen Wan, New Territories",22.368838,114.1171916,楊屋道 (K02),22.36843,114.11701
1274,2019,K04,海濱,2257,K0401,天主教石鐘山紀念小學,新界荃灣海濱花園永順街39號,K04,HOI BUN,K0401,Shak Chung Shan Memorial Catholic Primary School,"39 Wing Shun Street, Riviera Gardens, Tsuen Wan, New Territories",22.3637959,114.1131396,海濱 (K04),22.3639,114.1132
1275,2019,K05,荃灣西,2258,K0501,荃灣西約體育館,新界荃灣海安路68號,K05,TSUEN WAN WEST,K0501,Tsuen Wan West Sports Centre,"No.68, Hoi On Road, Tsuen Wan, New Territories",22.370532,114.1005512,荃灣西 (K05),22.3706,114.10079
